id,child_canonical_id,child_canonical_term,parent_head_text,parent_canonical_id,parent_canonical_term,method,rule,score,support,created_at
714,3582,slurm command option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
715,3591,slurm pyt environment,environment,1472,environment,head_parent_candidates_v2,head_last_token,37.0,1,2026-01-15T09:21:47Z
716,3594,qa slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
717,3596,configure command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
718,3599,slurmd support,support,2122,support,head_parent_candidates_v2,head_last_token,44.0,1,2026-01-15T09:21:47Z
719,3605,configure time enable multiple slurmd parameter,parameter,205,parameter,head_parent_candidates_v2,head_last_token,57.0,1,2026-01-15T09:21:47Z
720,3608,nodename line,line,2913,line,head_parent_candidates_v2,head_last_token,12.0,1,2026-01-15T09:21:47Z
721,3609,symbol slurmd,slurmd,1910,slurmd,head_parent_candidates_v2,head_last_token,208.0,1,2026-01-15T09:21:47Z
722,3613,slurmd daemon host,host,78,host,head_parent_candidates_v2,head_last_token,31.0,1,2026-01-15T09:21:47Z
723,3616,sysconfig slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
724,3619,slurm node daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
725,3624,command line,line,2913,line,head_parent_candidates_v2,head_last_token,12.0,1,2026-01-15T09:21:47Z
726,3635,maximum limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
727,3641,job advanced reservation,reservation,642,reservation,head_parent_candidates_v2,head_last_token,22.0,1,2026-01-15T09:21:47Z
728,3646,job account,account,334,account,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
729,3653,aggregate burst buffer,buffer,4160,buffer,head_parent_candidates_v2,head_last_token,27.0,1,2026-01-15T09:21:47Z
730,3654,aggregate billing limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
731,3659,aggregate cpu limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
732,3663,aggregate cpu,cpu,507,cpu,head_parent_candidates_v2,head_last_token,34.0,1,2026-01-15T09:21:47Z
733,3665,aggregate energy limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
734,3671,aggregate gre limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
735,3674,aggregate gre,gre,1800,gre,head_parent_candidates_v2,head_last_token,13.0,1,2026-01-15T09:21:47Z
736,3675,maximum number,number,68,number,head_parent_candidates_v2,head_last_token,71.0,1,2026-01-15T09:21:47Z
737,3677,aggregate license limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
738,3681,aggregate license,license,279,license,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
739,3683,aggregate memory limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
740,3686,aggregate memory,memory,1657,memory,head_parent_candidates_v2,head_last_token,49.0,1,2026-01-15T09:21:47Z
741,3687,aggregate node limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
742,3691,aggregate node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
743,3702,requested association,association,3294,association,head_parent_candidates_v2,head_last_token,16.0,1,2026-01-15T09:21:47Z
744,3704,maximum job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
745,3705,burst buffer request,request,87,request,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
746,3713,cpu request,request,87,request,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
747,3721,gre request,request,87,request,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
748,3728,license request,request,87,request,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
749,3729,memory request,request,87,request,head_parent_candidates_v2,head_last_token,38.0,1,2026-01-15T09:21:47Z
750,3732,number node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
751,3735,maximum job count,count,688,count,head_parent_candidates_v2,head_last_token,15.0,1,2026-01-15T09:21:47Z
752,3739,environment job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
753,3749,system administrator,administrator,4825,administrator,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
754,3754,license job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
755,3772,exit code,code,3448,code,head_parent_candidates_v2,head_last_token,50.0,1,2026-01-15T09:21:47Z
756,3778,job state,state,716,state,head_parent_candidates_v2,head_last_token,53.0,1,2026-01-15T09:21:47Z
757,3782,job time limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
758,3817,maximum user,user,98,user,head_parent_candidates_v2,head_last_token,132.0,1,2026-01-15T09:21:47Z
759,3837,minimum job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
760,3857,systemfailure failure slurm system file system network,network,6956,network,head_parent_candidates_v2,head_last_token,16.0,1,2026-01-15T09:21:47Z
761,3858,timelimit job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
762,3861,sacct command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
763,3872,information text file slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
764,3886,sigusr2 signal slurmctld daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
765,3891,slurmdbd slurm database daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
766,3892,host slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
767,3893,slurm slurm slurmdbd rpm server slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
768,3895,slurmdbd plugin sure cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
769,3901,internal cache slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
770,3915,slurmdbd user,user,98,user,head_parent_candidates_v2,head_last_token,132.0,1,2026-01-15T09:21:47Z
771,3916,slurmuser id cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
772,3922,slurmdbd.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
773,3925,communication slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
774,3927,slurmdbd cluster normal munge configuration,configuration,2,configuration,head_parent_candidates_v2,head_last_token,156.0,1,2026-01-15T09:21:47Z
775,3929,node slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
776,3930,machine slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
777,3938,key file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
778,3944,slurm slurmdbd configuration file slurm.conf slurmdbd.conf,slurmdbd.conf,3922,slurmdbd.conf,head_parent_candidates_v2,head_last_token,21.0,1,2026-01-15T09:21:47Z
779,3944,slurm slurmdbd configuration file slurm.conf slurmdbd.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
780,3946,slurmdbd uid user,user,98,user,head_parent_candidates_v2,head_last_token,132.0,1,2026-01-15T09:21:47Z
781,3954,backup instance slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
782,3957,primary instance slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
783,3958,instance slurmdbd access database,database,572,database,head_parent_candidates_v2,head_last_token,82.0,1,2026-01-15T09:21:47Z
784,3960,slurm jobcomp configuration,configuration,2,configuration,head_parent_candidates_v2,head_last_token,156.0,1,2026-01-15T09:21:47Z
785,3963,important parameter,parameter,205,parameter,head_parent_candidates_v2,head_last_token,57.0,1,2026-01-15T09:21:47Z
786,3976,slurm accounting configuration build,build,5273,build,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
787,3978,accounting_storage slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
788,3985,slurm configure script,script,115,script,head_parent_candidates_v2,head_last_token,37.0,1,2026-01-15T09:21:47Z
789,3987,slurm build,build,5273,build,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
790,3995,large slurm database,database,572,database,head_parent_candidates_v2,head_last_token,82.0,1,2026-01-15T09:21:47Z
791,4004,row set,set,5749,set,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
792,4009,default row format,format,573,format,head_parent_candidates_v2,head_last_token,21.0,1,2026-01-15T09:21:47Z
793,4011,issue upgrade,upgrade,2323,upgrade,head_parent_candidates_v2,head_last_token,30.0,1,2026-01-15T09:21:47Z
794,4042,archiving information slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
795,4043,slurmdbd separate configuration file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
796,4045,accounting information slurmdbd job completion record,record,127,record,head_parent_candidates_v2,head_last_token,22.0,1,2026-01-15T09:21:47Z
797,4047,configuration parameter,parameter,205,parameter,head_parent_candidates_v2,head_last_token,57.0,1,2026-01-15T09:21:47Z
798,4050,list option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
799,4054,invalid account,account,334,account,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
800,4055,association qos,qos,324,qos,head_parent_candidates_v2,head_last_token,24.0,1,2026-01-15T09:21:47Z
801,4056,option association option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
802,4057,qos limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
803,4065,association database,database,572,database,head_parent_candidates_v2,head_last_token,82.0,1,2026-01-15T09:21:47Z
804,4069,option set job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
805,4070,tre minute limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
806,4072,limit limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
807,4075,trackwckey option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
808,4076,default behavior job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
809,4077,slurm cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
810,4078,list external slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
811,4079,external slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
812,4081,external slurmdbd slurmctld,slurmctld,801,slurmctld,head_parent_candidates_v2,head_last_token,257.0,1,2026-01-15T09:21:47Z
813,4082,address host slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
814,4083,access database,database,572,database,head_parent_candidates_v2,head_last_token,82.0,1,2026-01-15T09:21:47Z
815,4084,accounting datum,datum,958,datum,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
816,4086,case slurmdbd database daemon munge authentication,authentication,1477,authentication,head_parent_candidates_v2,head_last_token,54.0,1,2026-01-15T09:21:47Z
817,4087,munge daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
818,4094,accountingstorageport network port slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
819,4095,unique slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
820,4100,unrelated account,account,334,account,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
821,4101,file computer slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
822,4104,authinfo slurmdbd second munge daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
823,4109,authentication method communication slurm component,component,907,component,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
824,4111,machine slurm database daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
825,4114,port number slurm database daemon slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
826,4117,equal accountingstorageport parameter slurm.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
827,4119,qualified pathname file slurm database daemon log,log,2817,log,head_parent_candidates_v2,head_last_token,34.0,1,2026-01-15T09:21:47Z
828,4123,lib slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
829,4124,user slurmdbd daemon execute user,user,98,user,head_parent_candidates_v2,head_last_token,132.0,1,2026-01-15T09:21:47Z
830,4127,slurmuser cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
831,4128,slurmdbd note,note,1173,note,head_parent_candidates_v2,head_last_token,6.0,1,2026-01-15T09:21:47Z
832,4129,user different set slurmctld root,root,3265,root,head_parent_candidates_v2,head_last_token,25.0,1,2026-01-15T09:21:47Z
833,4131,large system,system,1285,system,head_parent_candidates_v2,head_last_token,57.0,1,2026-01-15T09:21:47Z
834,4135,database default database slurm_acct_db,slurm_acct_db,4162,slurm_acct_db,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
835,4137,job accounting datum,datum,958,datum,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
836,4143,mysql mariadb database,database,572,database,head_parent_candidates_v2,head_last_token,82.0,1,2026-01-15T09:21:47Z
837,4166,some_pass grant option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
838,4173,database slurm_acct_db,slurm_acct_db,4162,slurm_acct_db,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
839,4176,slurmdbd slurm daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
840,4177,sbin slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
841,4178,init.d slurmdbd start,start,534,start,head_parent_candidates_v2,head_last_token,11.0,1,2026-01-15T09:21:47Z
842,4180,grep slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
843,4181,slurmdbd detailed information,information,275,information,head_parent_candidates_v2,head_last_token,86.0,1,2026-01-15T09:21:47Z
844,4182,slurmdbd daemon mode d option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
845,4184,database reasonable size slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
846,4200,archive instance slurmdbd datum,datum,958,datum,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
847,4205,datum slurm controller slurmctld,slurmctld,801,slurmctld,head_parent_candidates_v2,head_last_token,257.0,1,2026-01-15T09:21:47Z
848,4206,archive slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
849,4219,datum slurmdbd daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
850,4223,time period,period,7861,period,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
851,4228,party tool,tool,1037,tool,head_parent_candidates_v2,head_last_token,10.0,1,2026-01-15T09:21:47Z
852,4235,performance metric slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
853,4248,cluster option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
854,4267,user brian account,account,334,account,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
855,4273,job submission command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
856,4283,user option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
857,4285,slurmctld user,user,98,user,head_parent_candidates_v2,head_last_token,132.0,1,2026-01-15T09:21:47Z
