canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,freq_total,freq_docs,created_at,updated_at
4582,maxarraysize,,"[""MaxArraySize""]",[],[4582],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4587,procedure,,[],[],[4587],13,6,2025-12-16T17:20:45,2025-12-16T17:20:45
4589,slurm code base,,"[""Slurm code base""]",[],[4589],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4593,slurm team,,"[""Slurm team""]",[],[4593],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4594,topology 4d_toru,,"[""topology/4d_torus""]",[],[4594],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4595,slurm configure time,,"[""Slurm configure time""]",[],[4595],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4598,mcs plugin,,"[""MCS Plugin""]",[],[4598],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4599,current slurm functionality,,"[""current Slurm functionality""]",[],[4599],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4603,slurm job submission client,,"[""Slurm job submission clients""]",[],[4603],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4604,exclusiveuser slurm.conf parameter,,"[""ExclusiveUser slurm.conf parameter""]",[],[4604],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4606,exclusivity,,[],[],[4606],6,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4610,flexibility,,[],[],[4610],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
4612,privatedata slurm.conf parameter,,"[""PrivateData slurm.conf parameter""]",[],[4612],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4616,node information,,[],[],[4616],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4620,mcs label,,"[""MCS label""]",[],[4620],11,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4622,mcsparameter,,"[""MCSParameters""]",[],[4622],5,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4623,mcsplugin,,"[""MCSPlugin""]",[],[4623],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4626,user group,,[],[],[4626],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4629,arbitrary string,,"[""arbitrary strings""]",[],[4629],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4632,scontrol show node,,"[""scontrol show nodes""]",[],[4632],5,4,2025-12-16T17:20:45,2025-12-16T17:20:45
4641,ondemand,,[],[],[4641],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4642,noselect,,[],[],[4642],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4644,label enforcement,,"[""Label enforcement""]",[],[4644],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4648,privatedata,,[],[],[4648],6,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4663,grep,,[],[],[4663],9,8,2025-12-16T17:20:45,2025-12-16T17:20:45
4669,free software,,[],[],[4669],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4673,single script,,[],[],[4673],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4674,slurm documentation,,"[""Slurm documentation""]",[],[4674],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4679,shell prompt,,"[""shell prompts""]",[],[4679],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4680,interactive mode,,[],[],[4680],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4682,slurm backfill scheduler,,"[""Slurm backfill scheduler""]",[],[4682],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4683,force terminated job,,"[""Force Terminated job""]",[],[4683],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4685,managing job,,"[""Managing Jobs""]",[],[4685],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4686,hold state,,[],[],[4686],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4687,color,,[],[],[4687],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4688,completing state,,"[""COMPLETING state""]",[],[4688],7,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4692,memlock,,[],[],[4692],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4694,slurm emulate node,,"[""Slurm emulate nodes""]",[],[4694],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4695,pam_slurm.so,,[],[],[4695],5,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4697,slurm rpm,,"[""Slurm RPM""]",[],[4697],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4698,patch file,,[],[],[4698],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4699,slurm commit,,"[""Slurm commit""]",[],[4699],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4700,slurm source,,"[""Slurm source""]",[],[4700],6,4,2025-12-16T17:20:45,2025-12-16T17:20:45
4701,automatic update,,[],[],[4701],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4704,scheduling job,,"[""scheduling jobs""]",[],[4704],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4705,workload,,[],[],[4705],9,5,2025-12-16T17:20:45,2025-12-16T17:20:45
4706,maintenance period,,[],[],[4706],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4707,slurm cluster configuration,,"[""Slurm cluster configuration""]",[],[4707],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4708,slurmctld daemon crashed,,[],[],[4708],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4710,pbs,,"[""PBS""]","[""PBS""]",[4710],6,3,2025-12-16T17:20:45,2025-12-16T17:20:45
4711,torque,,"[""Torque""]",[],[4711],7,3,2025-12-16T17:20:45,2025-12-16T17:20:45
4719,major slurm update,,"[""major Slurm updates""]",[],[4719],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4721,healthcheckprogram,,"[""HealthCheckProgram""]",[],[4721],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4723,control group,,"[""Control Group""]",[],[4723],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4724,amazon,,"[""Amazon""]",[],[4724],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4725,ec2,,"[""EC2""]","[""EC2""]",[4725],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4727,pam,,"[""PAM""]","[""PAM""]",[4727],12,3,2025-12-16T17:20:45,2025-12-16T17:20:45
4728,sssd,,"[""SSSD""]","[""SSSD""]",[4728],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4729,job suspend,,[],[],[4729],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4731,slurm job id,,"[""Slurm job ID""]",[],[4731],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4733,cpu frequency,,"[""CPU frequency""]",[],[4733],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
4734,system v ipc,,"[""System V IPC""]",[],[4734],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4736,slurm daemon core dump,,"[""Slurm daemon core dumps""]",[],[4736],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4737,core file,,[],[],[4737],24,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4738,backtrace,,[],[],[4738],9,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4741,invalid job credential,,"[""Invalid job credential""]",[],[4741],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4743,multi instance gpu,,"[""Multi-Instance GPU""]",[],[4743],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4745,duplicate entry,,"[""Duplicate entry""]",[],[4745],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4746,serializer,,[],[],[4746],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4750,slurmâ source code,,"[""Slurmâs source code""]",[],[4750],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4765,customer,,"[""Customers""]",[],[4765],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4783,slurm workload manager,,"[""Slurm Workload Manager""]",[],[4783],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4799,environment variable slurm_job_id,,"[""environment variable SLURM_JOB_ID""]",[],[4799],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4805,slurm_job_nodelist,config,"[""SLURM_JOB_NODELIST""]","[""SLURM_JOB_NODELIST""]",[4805],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4810,node_cnt,,[],[],[4810],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4811,task_cnt,,[],[],[4811],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4816,print,,[],[],[4816],9,4,2025-12-16T17:20:45,2025-12-16T17:20:45
4825,slurm process,,"[""Slurm processes""]",[],[4825],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4826,spawned process,,"[""spawned processes""]",[],[4826],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
4829,gnu,,"[""GNU""]","[""GNU""]",[4829],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4831,make 3.81.slurm.patch,,"[""make-3.81.slurm.patch""]",[],[4831],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4832,make 4.0.slurm.patch,,"[""make-4.0.slurm.patch""]",[],[4832],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4840,job$slurm_job_id,,"[""job$SLURM_JOB_ID""]",[],[4840],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4841,slurm_procid,config,"[""SLURM_PROCID""]","[""SLURM_PROCID""]",[4841],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4857,partition configuration,,[],[],[4857],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
4868,slurm job allocation,,"[""Slurm job allocation""]",[],[4868],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4873,fault tolerance,,[],[],[4873],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4881,alternative,,[],[],[4881],6,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4885,task plugin,,"[""task plugins""]",[],[4885],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
4897,git clone https: github.com hautreux slurm spank x11.git,,"[""git clone https://github.com/hautreux/slurm-spank-x11.git""]",[],[4897],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4898,cd slurm,,[],[],[4898],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4900,vi slurm,,[],[],[4900],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4902,x11_libexec_prog,config,"[""X11_LIBEXEC_PROG""]","[""X11_LIBEXEC_PROG""]",[4902],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4903,slurm 17.,,"[""slurm/17.""]",[],[4903],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4907,x11 slurm,,[],[],[4907],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4913,scheduler type,,[],[],[4913],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
4916,job specification,,"[""job specifications""]",[],[4916],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
4921,full list,,[],[],[4921],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
4939,timely fashion,,[],[],[4939],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4948,job size,,[],[],[4948],7,3,2025-12-16T17:20:45,2025-12-16T17:20:45
4950,slurm_job_id environment variable,,"[""SLURM_JOB_ID environment variable""]",[],[4950],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
4971,idle,,"[""IDLE""]","[""IDLE""]",[4971],11,6,2025-12-16T17:20:45,2025-12-16T17:20:45
4977,drain,,"[""DRAIN""]","[""DRAIN""]",[4977],7,4,2025-12-16T17:20:45,2025-12-16T17:20:45
4979,non killable process,,"[""non-killable processes""]",[],[4979],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5002,reference,,"[""references""]",[],[5002],7,4,2025-12-16T17:20:45,2025-12-16T17:20:45
5011,slurm file,,[],[],[5011],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5016,propagation,,[],[],[5016],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5023,resident set size,,"[""Resident Set Size""]",[],[5023],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5025,locked memory limit,,[],[],[5025],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5030,man limits.conf,file,[],[],[5030],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5037,burst_buffer,,[],[],[5037],10,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5039,condition,,"[""conditions""]",[],[5039],8,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5046,nodehostname,,"[""NodeHostname""]",[],[5046],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5051,slurmd n hostname,,"[""slurmd -N hostname""]",[],[5051],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5057,tmpdisk,,"[""TmpDisk""]",[],[5057],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5060,file slurm.spec,,[],[],[5060],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5076,slurm 23.11.,,"[""Slurm 23.11.""]",[],[5076],5,4,2025-12-16T17:20:45,2025-12-16T17:20:45
5077,tar xjvf slurm 23.11.1.tar.bz,,"[""tar xjvf slurm-23.11.1.tar.bz""]",[],[5077],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5078,dev,,[],[],[5078],6,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5083,tarball,,[],[],[5083],5,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5085,tar cjvf slurm 23.11.1.tar.bz2 slurm 23.11.,,"[""tar cjvf slurm-23.11.1.tar.bz2 slurm-23.11.""]",[],[5085],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5086,rpmbuild ta slurm 23.11.1.tar.bz,,"[""rpmbuild -ta slurm-23.11.1.tar.bz""]",[],[5086],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5087,slurm 24.11.,,"[""Slurm 24.11.""]",[],[5087],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5090,slurm 24.11.0.tar.bz,,"[""slurm-24.11.0.tar.bz""]",[],[5090],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5091,slurm package,,"[""Slurm packages"", ""general slurm package""]",[],"[5091, 7493]",7,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5098,current slurm.conf file,,[],[],[5098],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5100,incorrect slurmctldhost parameter,,"[""incorrect SlurmctldHost parameter""]",[],[5100],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5103,slurm log file,,"[""Slurm log files""]",[],[5103],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5107,partition basi,,"[""partition basis""]",[],[5107],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5111,resource reservation,,[],[],[5111],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5113,refer,,"[""Refer""]",[],[5113],5,4,2025-12-16T17:20:45,2025-12-16T17:20:45
5117,load,,[],[],[5117],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
5118,disk,,[],[],[5118],11,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5119,writing,,[],[],[5119],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5121,save_max_wait,config,"[""SAVE_MAX_WAIT""]","[""SAVE_MAX_WAIT""]",[5121],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5123,slurm.conf configuration file,,[],[],[5123],8,5,2025-12-16T17:20:45,2025-12-16T17:20:45
5128,exclusive,,[],[],[5128],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5136,https: github.com pedmon slurm_showq,,"[""https://github.com/pedmon/slurm_showq""]",[],[5136],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5138,slurm environment,,"[""Slurm environment""]",[],[5138],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5139,pbs_jobid,config,"[""PBS_JOBID""]","[""PBS_JOBID""]",[5139],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5140,pbs_jobname,config,"[""PBS_JOBNAME""]","[""PBS_JOBNAME""]",[5140],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5141,pbs_workdir,config,"[""PBS_WORKDIR""]","[""PBS_WORKDIR""]",[5141],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5142,pbs_environment,config,"[""PBS_ENVIRONMENT""]","[""PBS_ENVIRONMENT""]",[5142],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5147,job submit plugin,,[],[],[5147],6,4,2025-12-16T17:20:45,2025-12-16T17:20:45
5158,topologyplugin,,"[""TopologyPlugin""]",[],[5158],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5160,layer,,[],[],[5160],11,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5163,processing,,[],[],[5163],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5170,node slurm,,"[""node Slurm""]",[],[5170],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5173,slurmctld log file,,[],[],[5173],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5195,slurmd daemon register,,"[""slurmd daemon registers""]",[],[5195],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5204,slurmctld daemon execute,,"[""slurmctld daemon executes""]",[],[5204],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5206,current time,,[],[],[5206],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5207,slurmdlogfile,,"[""SlurmdLogFile""]",[],[5207],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5208,ip address,,"[""IP address""]",[],[5208],5,4,2025-12-16T17:20:45,2025-12-16T17:20:45
5210,slurmdtimeout configuration parameter,,"[""SlurmdTimeout configuration parameter""]",[],[5210],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5212,drain state,,"[""DRAIN state""]",[],[5212],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5215,node health check,,"[""Node Health Check""]",[],[5215],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5222,slurmd_oom_adj,config,"[""SLURMD_OOM_ADJ""]","[""SLURMD_OOM_ADJ""]",[5222],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5223,slurmstepd_oom_adj environment variable,,"[""SLURMSTEPD_OOM_ADJ environment variables""]",[],[5223],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5230,head node,,[],[],[5230],7,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5231,systemctl restart slurmd,,[],[],[5231],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5233,removal,,[],[],[5233],12,4,2025-12-16T17:20:45,2025-12-16T17:20:45
5251,pam.conf,file,[],[],[5251],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5253,pam.d,,[],[],[5253],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5254,sshd,,[],[],[5254],7,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5258,limits.conf,file,[],[],[5258],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5262,pam_slurm_adopt module,,[],[],[5262],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5267,slurm computer,,"[""Slurm computers""]",[],[5267],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5268,pam_listfile.so,,[],[],[5268],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5273,chmod,,[],[],[5273],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5293,system job,,[],[],[5293],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5306,"x""$slurm_step_id",,"[""X\""$SLURM_STEP_ID""]",[],[5306],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5307,"x""$slurm_procid",,"[""X\""$SLURM_PROCID""]",[],[5307],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5308,print slurm_job_id,,"[""print SLURM_JOB_ID""]",[],[5308],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5309,print slurm_job_nodelist,,"[""print SLURM_JOB_NODELIST""]",[],[5309],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5312,moment,,[],[],[5312],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5313,file descriptor,,[],[],[5313],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5320,kind,,[],[],[5320],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5329,cgroup plugin,,[],[],[5329],12,4,2025-12-16T17:20:45,2025-12-16T17:20:45
5339,date,,[],[],[5339],6,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5342,slurm_job_exit,config,"[""SLURM_JOB_EXIT""]","[""SLURM_JOB_EXIT""]",[5342],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5344,cat slurmctldepilog,,[],[],[5344],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5345,logslurmepilog,,[],[],[5345],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5346,slurm_job_exit_code,config,"[""SLURM_JOB_EXIT_CODE""]","[""SLURM_JOB_EXIT_CODE""]",[5346],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5347,awk,,[],[],[5347],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5349,requeue_exit_code,config,"[""REQUEUE_EXIT_CODE""]","[""REQUEUE_EXIT_CODE""]",[5349],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5361,tmpf plugin,,"[""Tmpfs plugin""]",[],[5361],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5367,mount,,"[""mounts""]",[],[5367],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5384,sysv ipc,,[],[],[5384],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5392,linux distribution,,"[""Linux distributions""]",[],[5392],6,4,2025-12-16T17:20:45,2025-12-16T17:20:45
5399,slurm job epilog script,,"[""Slurm job epilog script""]",[],[5399],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5407,rhel,,"[""RHEL""]","[""RHEL""]",[5407],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5409,abrt,,[],[],[5409],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5415,sysctl.conf,file,[],[],[5415],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5416,binary,,[],[],[5416],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5417,dump,,[],[],[5417],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5427,hard limit,,[],[],[5427],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5438,data.conf,file,[],[],[5438],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5440,init.d,,[],[],[5440],7,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5447,gdb,,[],[],[5447],5,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5448,slurm * binary,,[],[],[5448],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5451,pidof slurmctld,,[],[],[5451],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5453,slurmctld dvvvvv,,"[""slurmctld -Dvvvvv""]",[],[5453],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5459,prolog script,,"[""Prolog script""]",[],[5459],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5465,slurm configuration file slurm.conf,file,"[""Slurm configuration file slurm.conf""]",[],[5465],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5471,slurmd daemon executing,,[],[],[5471],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5488,systemd unit file,,[],[],[5488],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5490,slurmctlddebug configuration parameter,,"[""SlurmctldDebug configuration parameter""]",[],[5490],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5497,slurmdbd dvv,,"[""slurmdbd -Dvv""]",[],[5497],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5503,slurm_db_backup.sql,,[],[],[5503],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5506,drop database slurm_acct_db,,[],[],[5506],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5527,case slurm,,"[""case Slurm""]",[],[5527],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5534,slurm nodename,,"[""Slurm NodeNames""]",[],[5534],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5550,slurm operation,,"[""Slurm operation""]",[],[5550],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5578,slurmstepd daemon,,[],[],[5578],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5580,system noise,,[],[],[5580],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5589,node configuration,,"[""Node Configuration""]",[],[5589],6,5,2025-12-16T17:20:45,2025-12-16T17:20:45
5598,minimum number,,[],[],[5598],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5600,configuration parameter slurmdtimeout,,"[""configuration parameter SlurmdTimeout""]",[],[5600],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5602,impact,,[],[],[5602],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5608,pmi_time,config,"[""PMI_TIME""]","[""PMI_TIME""]",[5608],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5622,boot,,[],[],[5622],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5633,job option,,"[""job options""]",[],[5633],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5635,sbatch hetjob,,"[""SBATCH hetjob""]",[],[5635],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5638,beta,,[],[],[5638],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
5642,individual component,,"[""individual components""]",[],[5642],7,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5649,burst buffer directive,,"[""burst buffer directives""]",[],[5649],13,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5650,persistent burst buffer,,[],[],[5650],9,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5651,datawarp plugin,,[],[],[5651],14,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5653,knl,,[],[],[5653],9,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5657,interface,,[],[],[5657],10,5,2025-12-16T17:20:45,2025-12-16T17:20:45
5665,heterogeneous job leader,,[],[],[5665],6,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5675,heterogeneous job allocation,,"[""heterogeneous job allocations""]",[],[5675],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
5676,group option,,[],[],[5676],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5685,slurm mpi plugin,,"[""Slurm MPI plugins""]",[],[5685],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
5686,entire cluster,,[],[],[5686],7,5,2025-12-16T17:20:45,2025-12-16T17:20:45
5688,heterogeneous job step,,"[""heterogeneous job steps""]",[],[5688],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
