id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
287,doc_b406,doc_b406_sent_00035,"One node could have 2 jobs running on it, and each job could be from a different partition.",One node,409,node,have,2 jobs,50,job,openie_spacy,2025-12-17T22:13:48Z
288,doc_b406,doc_b406_sent_00036,"Two partitions assigned the same set of nodes: one partition is OverSubscribe=FORCE:3, and the other is OverSubscribe=FORCE:5Generally the same behavior as above. However no consumable resource will ever run more than 3 jobs from the first partition, and no consumable resource will ever run more than 5 jobs from the second partition. A consumable resource could have up to 8 jobs running on it at one time.",Two partitions,416,partition,assign,the same set,70,set,openie_spacy,2025-12-17T22:13:48Z
289,doc_b406,doc_b406_sent_00036,"Two partitions assigned the same set of nodes: one partition is OverSubscribe=FORCE:3, and the other is OverSubscribe=FORCE:5Generally the same behavior as above. However no consumable resource will ever run more than 3 jobs from the first partition, and no consumable resource will ever run more than 5 jobs from the second partition. A consumable resource could have up to 8 jobs running on it at one time.",no consumable resource,830,resource,run,more than 3 jobs,50,job,openie_spacy,2025-12-17T22:13:48Z
290,doc_b406,doc_b406_sent_00036,"Two partitions assigned the same set of nodes: one partition is OverSubscribe=FORCE:3, and the other is OverSubscribe=FORCE:5Generally the same behavior as above. However no consumable resource will ever run more than 3 jobs from the first partition, and no consumable resource will ever run more than 5 jobs from the second partition. A consumable resource could have up to 8 jobs running on it at one time.",no consumable resource,830,resource,run from,the second partition,416,partition,openie_spacy,2025-12-17T22:13:48Z
291,doc_b406,doc_b406_sent_00036,"Two partitions assigned the same set of nodes: one partition is OverSubscribe=FORCE:3, and the other is OverSubscribe=FORCE:5Generally the same behavior as above. However no consumable resource will ever run more than 3 jobs from the first partition, and no consumable resource will ever run more than 5 jobs from the second partition. A consumable resource could have up to 8 jobs running on it at one time.",A consumable resource,1980,consumable resource,have,up to 8 jobs,50,job,openie_spacy,2025-12-17T22:13:48Z
292,doc_b406,doc_b406_sent_00037,"Note that the ""mixed shared setting"" configuration (row #2 above) introduces the possibility of starvation between jobs in each partition. If a set of nodes are running jobs from the OverSubscribe=NO partition, then these nodes will continue to only be available to jobs from that partition, even if jobs submitted to the OverSubscribe=FORCE partition have a higher priority.",a set,70,set,run,jobs,50,job,openie_spacy,2025-12-17T22:13:48Z
293,doc_b406,doc_b406_sent_00037,"Note that the ""mixed shared setting"" configuration (row #2 above) introduces the possibility of starvation between jobs in each partition. If a set of nodes are running jobs from the OverSubscribe=NO partition, then these nodes will continue to only be available to jobs from that partition, even if jobs submitted to the OverSubscribe=FORCE partition have a higher priority.",jobs,50,job,submit to,the OverSubscribe=FORCE partition,416,partition,openie_spacy,2025-12-17T22:13:48Z
294,doc_b406,doc_b406_sent_00041,Jobs are allocated to nodes without considering if there is enough free memory.,Jobs,50,job,allocate to,nodes,409,node,openie_spacy,2025-12-17T22:13:48Z
295,doc_b406,doc_b406_sent_00043,"SelectType=select/linear plus
SelectTypeParameters=CR_MemoryMemory allocation is tracked. Nodes that do not have enough available memory to meet the jobs memory requirement will not be allocated to the job.",Nodes,409,node,allocate to,the job,50,job,openie_spacy,2025-12-17T22:13:48Z
296,doc_b406,doc_b406_sent_00045,Jobs are allocated to consumable resources without considering if there is enough free memory.,Jobs,50,job,allocate to,consumable resources,830,resource,openie_spacy,2025-12-17T22:13:48Z
297,doc_b406,doc_b406_sent_00048,Nodes that do not have enough available memory to meet the jobs memory requirement will not be allocated to the job.,Nodes,409,node,allocate to,the job,50,job,openie_spacy,2025-12-17T22:13:48Z
298,doc_0ac6,doc_0ac6_sent_00017,The bundle must already exist on the requested path on the execution node.,The bundle,1457,bundle,exist on,the requested path,1458,path,openie_spacy,2025-12-17T22:13:48Z
299,doc_0ac6,doc_0ac6_sent_00018,"Containers are limited by the OCI runtime used. If the runtime does not support a certain feature, then that feature will not work for any job using a container.",the runtime,1459,runtime,support,a certain feature,328,feature,openie_spacy,2025-12-17T22:13:48Z
300,doc_0ac6,doc_0ac6_sent_00019,"oci.conf must be configured on the execution node for the job, otherwise the requested container will be ignored by Slurm (but can be used by the job or any given plugin).",oci.conf,1460,oci.conf,configure on,the execution node,1456,execution node,openie_spacy,2025-12-17T22:13:48Z
301,doc_0ac6,doc_0ac6_sent_00021,"kernel.apparmor_restrict_unprivileged_unconfined=0
sudo sysctl -w kernel.apparmor_restrict_unprivileged_userns=0
Docker also provides a tool to verify the kernel configuration:
$ dockerd-rootless-setuptool.sh check --force","kernel.apparmor_restrict_unprivileged_unconfined=0
sudo sysctl -w kernel.apparmor_restrict_unprivileged_userns=0
Docker",1465,docker,provide,a tool,1466,tool,openie_spacy,2025-12-17T22:13:48Z
302,doc_0ac6,doc_0ac6_sent_00021,"kernel.apparmor_restrict_unprivileged_unconfined=0
sudo sysctl -w kernel.apparmor_restrict_unprivileged_userns=0
Docker also provides a tool to verify the kernel configuration:
$ dockerd-rootless-setuptool.sh check --force","kernel.apparmor_restrict_unprivileged_unconfined=0
sudo sysctl -w kernel.apparmor_restrict_unprivileged_userns=0
Docker",1465,docker,provide,":
$ dockerd-rootless-setuptool.sh check",3729,check,openie_spacy,2025-12-17T22:13:48Z
303,doc_0ac6,doc_0ac6_sent_00026,"In order to support as many runtimes as possible, Slurm provides pattern replacement for commands issued for each OCI runtime operation.",Slurm,82,slurm,provide in,order,152,order,openie_spacy,2025-12-17T22:13:48Z
304,doc_0ac6,doc_0ac6_sent_00027,This will allow a site to edit how the OCI runtimes are called as needed to ensure compatibility.,the OCI runtimes,1427,oci runtime,call,as needed to ensure compatibility,1478,compatibility,openie_spacy,2025-12-17T22:13:48Z
305,doc_0ac6,doc_0ac6_sent_00029,"The OCI runtime specification only provides the start and create operations sequence, but these runtimes provides a much more efficient run operation. Sites are strongly encouraged to use the run operation (if provided) as the start and create operations require that Slurm poll the OCI runtime to know when the containers have completed execution. While Slurm attempts to be as efficient as possible with polling, it will result in a thread using CPU time inside of the job and slower response of Slurm to catch when container execution is complete.",The OCI runtime specification,792,specification,provide,the start,866,start,openie_spacy,2025-12-17T22:13:48Z
306,doc_0ac6,doc_0ac6_sent_00032,"The examples provided point to ""/run/user/%U"" where %U will be replaced with the numeric user id. Systemd manages ""/run/user/"" (independently of Slurm) and will likely need additional configuration to ensure the directories exist on compute nodes when the users will not log in to the nodes directly. This configuration is generally achieved by calling loginctl to enable lingering sessions. Be aware that the directory in this example will be cleaned up by systemd once the user session ends on the node.",the directories,1496,directory,exist on,compute nodes,1448,compute node,openie_spacy,2025-12-17T22:13:48Z
307,doc_0ac6,doc_0ac6_sent_00040,"%b %n.%u.%j.%s.%t""
RunTimeStart=""crun --rootless=true --root=/run/user/%U/ start %n.%u.%j.%s.%t""
oci.conf example for crun using run (recommended over using create/start):",crun,1480,crun,use,run,1492,run,openie_spacy,2025-12-17T22:13:48Z
308,doc_0ac6,doc_0ac6_sent_00071,"""$BUNDLE"" ]
then
 IMAGE=""$SPOOLDIR/container.sqsh""
 enroot import -o ""$IMAGE"" -- ""$BUNDLE"" && \
 enroot create ""$IMAGE""
 CONTAINER=""container""
else
 CONTAINER=""$BUNDLE""
fi
enroot start -- ""$CONTAINER"" ""$@""
rc=$?
[ $IMAGE ] && unlink $IMAGE
exit $rc
Handling multiple runtimes
If you wish to accommodate multiple runtimes in your environment, it is possible to do so with a bit of extra setup. This section outlines one possible way to do so:
Create a generic oci.conf that calls a wrapper script
IgnoreFileConfigJson=true
RunTimeRun=""/opt/slurm-oci/run %b %","\
 enroot",1436,enroot,create,"""$IMAGE""
 CONTAINER=""container""
else
 CONTAINER=""$BUNDLE""
fi
enroot start",866,start,openie_spacy,2025-12-17T22:13:48Z
309,doc_0ac6,doc_0ac6_sent_00082,"Commands run with the --container flag are resolved through PATH before they are sent to the container. If the container has a unique file structure, it may be necessary to give the full path to the command or specify --export=NONE to have the container define the PATH to be used:
srun --container $ABS_PATH_TO_BUNDLE --export=NONE bash -c ""cat /etc/*rel*""
Integration with Rootless Docker (Docker Engine v20.10+ & Slurm-23.02+)",the container,745,container,have,a unique file structure,2190,structure,openie_spacy,2025-12-17T22:13:48Z
310,doc_0ac6,doc_0ac6_sent_00082,"Commands run with the --container flag are resolved through PATH before they are sent to the container. If the container has a unique file structure, it may be necessary to give the full path to the command or specify --export=NONE to have the container define the PATH to be used:
srun --container $ABS_PATH_TO_BUNDLE --export=NONE bash -c ""cat /etc/*rel*""
Integration with Rootless Docker (Docker Engine v20.10+ & Slurm-23.02+)",the container,745,container,define,the PATH,1458,path,openie_spacy,2025-12-17T22:13:48Z
311,doc_0ac6,doc_0ac6_sent_00083,Slurm's scrun can be directly integrated with Rootless Docker to run containers as jobs.,Slurm's scrun,1591,scrun,integrate with,Rootless Docker,1430,rootless docker,openie_spacy,2025-12-17T22:13:48Z
312,doc_0ac6,doc_0ac6_sent_00095,"This requires that all calls to docker provide the following command line arguments. This can be done via shell variable, an alias, wrapper function, or wrapper script:
--security-opt label:disable --security-opt seccomp=unconfined --security-opt apparmor=unconfined --net=noneDocker's builtin security functionality is not required (or wanted) for containers being run by Slurm. Docker is only acting as a container image lifecycle manager. The containers will be executed remotely via Slurm following the existing security configuration in Slurm outside of unprivileged user control.",all calls to docker,1465,docker,provide,the following command line arguments,1270,argument,openie_spacy,2025-12-17T22:13:48Z
313,doc_0ac6,doc_0ac6_sent_00098,The container is run by Slurm on the compute nodes which makes having Docker setup a network isolation layer ineffective for the container.,The container,745,container,run on,the compute nodes,1448,compute node,openie_spacy,2025-12-17T22:13:48Z
314,doc_0ac6,doc_0ac6_sent_00110,"To configure for all users:
/etc/docker/daemon.jsonTo configure per user:
~/.config/docker/daemon.jsonSet the following fields to configure Docker:
{
 ""experimental"": true,
 ""iptables"": false,
 ""no-new-privileges"": true,
 ""rootless"": true,
 ""selinux-enabled"": false,
 ""default-runtime"": ""slurm"",
 ""runtimes"": {
 ""slurm"": {
 ""path"": ""/usr/local/bin/scrun""
 }
 },
 ""data-root"": ""/run/user/${USER_ID}/docker/"",
 ""exec-root"": ""/run/user/${USER_ID}/docker-exec/""
}Correct path to scrun as if installation prefix was configured. Replace ${USER_ID} with numeric user id or target a different directory with global write permissions and sticky bit. Rootless docker requires a different root directory than the system's default to avoid permission errors.",Rootless docker,1430,rootless docker,require,a different root directory,1496,directory,openie_spacy,2025-12-17T22:13:48Z
315,doc_0ac6,doc_0ac6_sent_00112,"Possible configuration additions to daemon.json to use a shared filesystem with vfs storage driver:
{
 ""storage-driver"": ""vfs"",
 ""data-root"": ""/path/to/shared/filesystem/user_name/data/"",
 ""exec-root"": ""/path/to/shared/filesystem/user_name/exec/"",
}Any node expected to be able to run containers from Docker must have ability to at least read the filesystem used.",Any node,409,node,have,ability,325,ability,openie_spacy,2025-12-17T22:13:48Z
