term_id,term_text,related_term_id,related_text,relation_type,source,similarity,notes
920,batch job runs,363,run,similar,embedding,0.9946220517158508,
920,batch job runs,1300,RUN status,similar,embedding,0.9946220517158508,
920,batch job runs,797,Interactive batch job,similar,embedding,0.9945586919784546,
920,batch job runs,1284,batch interactive job,similar,embedding,0.9945586919784546,
920,batch job runs,1254,Display job status,similar,embedding,0.9917447566986084,
920,batch job runs,806,new job,similar,embedding,0.991384744644165,
920,batch job runs,922,job runs,similar,embedding,0.9896827340126038,
920,batch job runs,808,batch queue,similar,embedding,0.9891204833984375,
921,results,946,copy result files,similar,embedding,0.9985401034355164,
921,results,1898,remote execution permission,similar,embedding,0.9981369376182556,
921,results,1912,execution permission,similar,embedding,0.9980185031890869,
921,results,93,unexpected results,similar,embedding,0.9979088306427002,
921,results,1165,LSF_ENVDIR environment variable,similar,embedding,0.9976462721824646,
921,results,1615,profile.lsf script,similar,embedding,0.9976416230201721,
921,results,497,sure old records,similar,embedding,0.9975415468215942,
921,results,980,LSF_ENVDIR,similar,embedding,0.9975402355194092,
921,results,1938,configuration changes,similar,embedding,0.99752277135849,
921,results,1801,available swap space,similar,embedding,0.9975168704986572,
922,job runs,1580,Submit jobs,similar,embedding,0.995843231678009,
922,job runs,1254,Display job status,similar,embedding,0.995517373085022,
922,job runs,806,new job,similar,embedding,0.9938271045684814,
922,job runs,938,job output,similar,embedding,0.9901643991470337,
922,job runs,896,more jobs,similar,embedding,0.9897570610046387,
922,job runs,920,batch job runs,similar,embedding,0.9896827340126038,
922,job runs,331,job information,similar,embedding,0.989287257194519,
922,job runs,1252,Submit batch jobs,similar,embedding,0.9889876246452332,
922,job runs,748,chunk job queue,similar,embedding,0.9889322519302368,
922,job runs,1220,dispatch jobs,similar,embedding,0.9886555075645447,
923,remote jobs access,199,job completion data,similar,embedding,0.9986663460731506,
923,remote jobs access,321,job completion records,similar,embedding,0.9985515475273132,
923,remote jobs access,1320,complete job submission,similar,embedding,0.9983646869659424,
923,remote jobs access,1359,easy job submission,similar,embedding,0.9980161786079407,
923,remote jobs access,192,job completion plugin,similar,embedding,0.998013973236084,
923,remote jobs access,1716,job RES,similar,embedding,0.997494637966156,
923,remote jobs access,1899,root job submission,similar,embedding,0.9974483251571655,
923,remote jobs access,415,job accounting data,similar,embedding,0.99684077501297,
923,remote jobs access,1249,most jobs,similar,embedding,0.9967823028564453,
923,remote jobs access,1464,job state,similar,embedding,0.996719241142273,
924,local data,106,critical data,similar,embedding,0.9981908798217773,
924,local data,62,password data,similar,embedding,0.9981107711791992,
924,local data,635,usage data,similar,embedding,0.9975638389587402,
924,local data,128,access,similar,embedding,0.9974791407585144,
924,local data,375,unauthorized access,similar,embedding,0.9974791407585144,
924,local data,492,ongoing access,similar,embedding,0.9974791407585144,
924,local data,1797,enough available memory,similar,embedding,0.9973769783973694,
924,local data,244,available memory,similar,embedding,0.9973433017730713,
924,local data,60,data,similar,embedding,0.9973369240760803,
924,local data,473,data retention,similar,embedding,0.9973369240760803,
925,UNIX systems,1497,system PATH,similar,embedding,0.9987943768501282,
925,UNIX systems,1452,system startup,similar,embedding,0.9986793994903564,
925,UNIX systems,478,system utilization,similar,embedding,0.9986168146133423,
925,UNIX systems,1381,Linux system,similar,embedding,0.998518168926239,
925,UNIX systems,826,operating system,similar,embedding,0.9978142976760864,
925,UNIX systems,1685,system environment,similar,embedding,0.9971185922622681,
925,UNIX systems,410,larger systems,similar,embedding,0.9965239763259888,
925,UNIX systems,1732,lsbatch system,similar,embedding,0.9961096048355103,
925,UNIX systems,1682,file system environment,similar,embedding,0.9956496953964233,
925,UNIX systems,931,Andrew File System,similar,embedding,0.9950569272041321,
926,Network File System,1454,system startup files,similar,embedding,0.9994699358940125,
926,Network File System,928,NFS file systems,similar,embedding,0.9993321895599365,
926,Network File System,1192,system configuration,similar,embedding,0.9988024234771729,
926,Network File System,1682,file system environment,similar,embedding,0.9985551834106445,
926,Network File System,1967,system call,similar,embedding,0.9984216690063477,
926,Network File System,726,File systems,similar,embedding,0.9983546733856201,
926,Network File System,931,Andrew File System,similar,embedding,0.9983546733856201,
926,Network File System,410,larger systems,similar,embedding,0.9983435869216919,
926,Network File System,1959,system call times,similar,embedding,0.9978801012039185,
926,Network File System,1732,lsbatch system,similar,embedding,0.9977145791053772,
927,NFS,1902,operation permission,similar,embedding,0.9978702664375305,
927,NFS,1684,correct permissions,similar,embedding,0.9976897239685059,
927,NFS,1798,swap space,similar,embedding,0.9976074695587158,
927,NFS,953,Microsoft Windows,similar,embedding,0.997550368309021,
927,NFS,1281,J variable,similar,embedding,0.9973793625831604,
927,NFS,1322,Wrapper binary executables,similar,embedding,0.9972110986709595,
927,NFS,1116,complete usage,similar,embedding,0.9972101449966431,
927,NFS,1149,product entitlement version array,similar,embedding,0.9970738291740417,
927,NFS,1563,executable program,similar,embedding,0.9970442652702332,
927,NFS,721,concepts,similar,embedding,0.997035801410675,
928,NFS file systems,926,Network File System,similar,embedding,0.9993321895599365,
928,NFS file systems,1454,system startup files,similar,embedding,0.9987883567810059,
928,NFS file systems,1192,system configuration,similar,embedding,0.9987177848815918,
928,NFS file systems,1967,system call,similar,embedding,0.9982655644416809,
928,NFS file systems,410,larger systems,similar,embedding,0.9979701042175293,
928,NFS file systems,1959,system call times,similar,embedding,0.997891902923584,
928,NFS file systems,391,system build time,similar,embedding,0.9977254867553711,
928,NFS file systems,1682,file system environment,similar,embedding,0.9971288442611694,
928,NFS file systems,1983,old lsf.conf file,similar,embedding,0.9971070289611816,
928,NFS file systems,726,File systems,similar,embedding,0.9969992637634277,
929,demand,933,demand basis,similar,embedding,1.0000001192092896,
929,demand,1171,swp mem,similar,embedding,0.9978237748146057,
929,demand,1307,Nov,similar,embedding,0.9968290328979492,
929,demand,1477,job5 Nov,similar,embedding,0.9968290328979492,
929,demand,1226,priority,similar,embedding,0.9968123435974121,
929,demand,1467,bswitch,similar,embedding,0.996614933013916,
929,demand,210,Build,similar,embedding,0.9965656995773315,
929,demand,1178,minus sign,similar,embedding,0.9965643286705017,
929,demand,1237,ut pg io ls,similar,embedding,0.9964879155158997,
929,demand,1157,3.6.0 Checking,similar,embedding,0.9964741468429565,
930,automount command,1263,lsgrun command,similar,embedding,0.9994810819625854,
930,automount command,1576,FLEXlm command lmstat,similar,embedding,0.9994480609893799,
930,automount command,1129,bqueues command,similar,embedding,0.9994091391563416,
930,automount command,14,sstat command,similar,embedding,0.9993540644645691,
930,automount command,1971,egosh command,similar,embedding,0.9993351101875305,
930,automount command,1633,lshosts command,similar,embedding,0.9993067383766174,
930,automount command,1122,lsload command,similar,embedding,0.9992773532867432,
930,automount command,1621,lsload command prints,similar,embedding,0.9992773532867432,
930,automount command,1121,lsid command,similar,embedding,0.9991854429244995,
930,automount command,1199,bhosts command,similar,embedding,0.999141275882721,
931,Andrew File System,726,File systems,similar,embedding,0.9999998807907104,
931,Andrew File System,1682,file system environment,similar,embedding,0.9989562630653381,
931,Andrew File System,1454,system startup files,similar,embedding,0.9989551305770874,
931,Andrew File System,926,Network File System,similar,embedding,0.9983546733856201,
931,Andrew File System,1732,lsbatch system,similar,embedding,0.9973801374435425,
931,Andrew File System,928,NFS file systems,similar,embedding,0.9969992637634277,
931,Andrew File System,826,operating system,similar,embedding,0.9969608187675476,
931,Andrew File System,410,larger systems,similar,embedding,0.99695885181427,
931,Andrew File System,478,system utilization,similar,embedding,0.9969316720962524,
931,Andrew File System,1452,system startup,similar,embedding,0.9968365430831909,
932,AFS,519,various reports,similar,embedding,0.9980565309524536,
932,AFS,514,few tools,similar,embedding,0.9978792071342468,
932,AFS,1096,few minutes,similar,embedding,0.9978280067443848,
932,AFS,1149,product entitlement version array,similar,embedding,0.9977933764457703,
932,AFS,1116,complete usage,similar,embedding,0.9976933002471924,
932,AFS,218,Upgrade Guide,similar,embedding,0.9976683855056763,
932,AFS,69,better security,similar,embedding,0.9975622296333313,
932,AFS,1356,closer integration,similar,embedding,0.99752277135849,
932,AFS,274,recent versions,similar,embedding,0.9974817037582397,
932,AFS,1714,Linux cgroup memory,similar,embedding,0.9974563121795654,
933,demand basis,929,demand,similar,embedding,1.0000001192092896,
933,demand basis,1171,swp mem,similar,embedding,0.9978237748146057,
933,demand basis,1307,Nov,similar,embedding,0.9968290328979492,
933,demand basis,1477,job5 Nov,similar,embedding,0.9968290328979492,
933,demand basis,1226,priority,similar,embedding,0.9968123435974121,
933,demand basis,1467,bswitch,similar,embedding,0.996614933013916,
933,demand basis,210,Build,similar,embedding,0.9965656995773315,
933,demand basis,1178,minus sign,similar,embedding,0.9965643286705017,
933,demand basis,1237,ut pg io ls,similar,embedding,0.9964879155158997,
933,demand basis,1157,3.6.0 Checking,similar,embedding,0.9964741468429565,
934,integration,1356,closer integration,similar,embedding,0.9991359710693359,
934,integration,377,complete description,similar,embedding,0.9982964992523193,
934,integration,1329,simple interface,similar,embedding,0.99785977602005,
934,integration,1714,Linux cgroup memory,similar,embedding,0.9978504776954651,
934,integration,788,extensive calculations,similar,embedding,0.9978442192077637,
934,integration,836,calculations,similar,embedding,0.9978442192077637,
934,integration,1917,token processing,similar,embedding,0.9978073835372925,
934,integration,532,various graphs,similar,embedding,0.9977277517318726,
934,integration,1116,complete usage,similar,embedding,0.997718334197998,
934,integration,617,SQL,similar,embedding,0.9976223707199097,
935,parallel user jobs,415,job accounting data,similar,embedding,0.9953718781471252,
935,parallel user jobs,199,job completion data,similar,embedding,0.9944836497306824,
935,parallel user jobs,321,job completion records,similar,embedding,0.9941205382347107,
935,parallel user jobs,778,single process queue,similar,embedding,0.9939139485359192,
935,parallel user jobs,1461,job limit,similar,embedding,0.9936472177505493,
935,parallel user jobs,923,remote jobs access,similar,embedding,0.9928193688392639,
935,parallel user jobs,678,Other considerations,similar,embedding,0.9927187561988831,
