id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text_raw,rel_key,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
1931,doc_1a4f,doc_1a4f_sent_02058,"For jobs with compound resource requirements and ﬁrst execution host candidates that are speciﬁed by using the bsub -m option, the host that is
allocated ﬁrst must satisfy the simple resource requirement string that appears ﬁrst in the compound resource requirement.",the host,47,host,satisfy for,satisfy_for,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
1932,doc_1a4f,doc_1a4f_sent_02058,"For jobs with compound resource requirements and ﬁrst execution host candidates that are speciﬁed by using the bsub -m option, the host that is
allocated ﬁrst must satisfy the simple resource requirement string that appears ﬁrst in the compound resource requirement.",the host,47,host,satisfy for,satisfy_for,option,40,option,openie_spacy,2026-01-30T04:00:21Z
1933,doc_1a4f,doc_1a4f_sent_02081,"If the merged result or queue-level is an alternative resource requirement, LSF takes the merged result.",LSF,27,lsf,take,take,the merged result,10035,merged result,openie_spacy,2026-01-30T04:00:21Z
1934,doc_1a4f,doc_1a4f_sent_02092,"Compound queue level
When a compound resource requirement is set for a queue, it is ignored unless it is the only resource requirement speciﬁed (no resource
requirements are set at the job level or application level).",a compound resource requirement,1644,compound resource requirement,set for,set_for,a queue,375,queue,openie_spacy,2026-01-30T04:00:21Z
1935,doc_1a4f,doc_1a4f_sent_02093,"Compound application level
When a compound resource requirement is set at the application level, it is ignored if any job-level resource requirements (simple or compound) are
deﬁned.",a compound resource requirement,1644,compound resource requirement,set at,set_at,the application level,1762,application level,openie_spacy,2026-01-30T04:00:21Z
1936,doc_1a4f,doc_1a4f_sent_02103,"For example, if the application-level requirement is num1*{rusage[R1]} + num2*{rusage[R2]} and the queue-level
requirement is rusage[RQ] where RQ is a job-based resource, the merged requirement is num1*
{rusage[merge(R1,RQ)]} + num2*{rusage[R2]}
Compound job level
When a compound resource requirement is set at the job level, any simple or compound application-level resource requirements are ignored, and
any compound queue-level resource requirements are ignored.",a compound resource requirement,1644,compound resource requirement,set at,set_at,the job level,1675,job level,openie_spacy,2026-01-30T04:00:21Z
1937,doc_1a4f,doc_1a4f_sent_02136,"If the merged result and queue-level resource requirement is an alternative resource requirement, LSF takes the merged result.",LSF,27,lsf,take,take,the merged result,10035,merged result,openie_spacy,2026-01-30T04:00:21Z
1938,doc_1a4f,doc_1a4f_sent_02147,"Effective resource requirements
The effective resource requirement always represents the job's allocation. The effective resource requirement string for scheduled jobs represents
the resource requirement that is used by the scheduler to make a dispatch decision. When a job is dispatched, the mbschd daemon generates the
effective resource requirement for the job from the combined resource requirement according to the job's real allocation.",the mbschd daemon,3157,mbschd daemon,generate,generate,"the
effective resource requirement",7655,effective resource requirement,openie_spacy,2026-01-30T04:00:21Z
1939,doc_1a4f,doc_1a4f_sent_02155,"However, you can set
the BSWITCH_MODIFY_RUSAGE parameter to Y to make the bswitch command update job resource usage according to the resource requirements
in the new queue.",the bswitch command,5247,bswitch command,update,update,job resource usage,5694,job resource usage,openie_spacy,2026-01-30T04:00:21Z
1940,doc_1a4f,doc_1a4f_sent_02157,"The bjobs -l command always displays the effective resource requirement that is used by the job in the
resource requirement details.",The bjobs,1318,bjob,display,display,the effective resource requirement,7655,effective resource requirement,openie_spacy,2026-01-30T04:00:21Z
1941,doc_1a4f,doc_1a4f_sent_02166,"A host with no processes running has a
ut value of 0 percent; a host on which the CPU is completely loaded has a ut of 100 percent. You must specify ut as a floating-point number between
For the string resources type and model, the special value any selects any value and local selects the same value as that of the local host. For
example, type==local selects hosts of the same type as the host submitting the job. If a job can run on any type of host, include type==any in the
resource requirements.",the host,47,host,submit,submit,the job,17,job,openie_spacy,2026-01-30T04:00:21Z
1942,doc_1a4f,doc_1a4f_sent_02172,Restriction: Compound resource requirements do not support multiple -R options.,Compound resource requirements,1644,compound resource requirement,support,support,multiple -R options,7353,r option,openie_spacy,2026-01-30T04:00:21Z
1943,doc_1a4f,doc_1a4f_sent_02188,"/ 6 < 1.0) && !fs && (cpuf > 4.0)]
Specify shared resources with the keyword “deﬁned”
A shared resource may be used in the resource requirement string of any LSF command.",A shared resource,8813,shared resource,use in,use_in,the resource requirement string,4108,resource requirement string,openie_spacy,2026-01-30T04:00:21Z
1944,doc_1a4f,doc_1a4f_sent_02201,"Specify exclusive resources
An exclusive resource may be used in the resource requirement string of any placement or scheduling command, such as bsub, lsplace, lsrun, or
lsgrun. An exclusive resource is a special resource that is assignable to a host. This host will not receive a job unless that job explicitly requests the
host. For example, use the following command to submit a job requiring the exclusive resource bigmem:",An exclusive resource,7974,exclusive resource,use in,use_in,the resource requirement string,4108,resource requirement string,openie_spacy,2026-01-30T04:00:21Z
1945,doc_1a4f,doc_1a4f_sent_02201,"Specify exclusive resources
An exclusive resource may be used in the resource requirement string of any placement or scheduling command, such as bsub, lsplace, lsrun, or
lsgrun. An exclusive resource is a special resource that is assignable to a host. This host will not receive a job unless that job explicitly requests the
host. For example, use the following command to submit a job requiring the exclusive resource bigmem:",This host,47,host,receive,receive,a job,17,job,openie_spacy,2026-01-30T04:00:21Z
1946,doc_1a4f,doc_1a4f_sent_02201,"Specify exclusive resources
An exclusive resource may be used in the resource requirement string of any placement or scheduling command, such as bsub, lsplace, lsrun, or
lsgrun. An exclusive resource is a special resource that is assignable to a host. This host will not receive a job unless that job explicitly requests the
host. For example, use the following command to submit a job requiring the exclusive resource bigmem:",that job,17,job,request,request,"the
host",47,host,openie_spacy,2026-01-30T04:00:21Z
1947,doc_1a4f,doc_1a4f_sent_02202,"bsub -R ""bigmem"" myjob
Jobs will not be dispatched to the host with the bigmem resource unless the command uses the -R option to explicitly specify ""bigmem"".",bsub,1331,bsub,dispatch to,dispatch_to,the host,47,host,openie_spacy,2026-01-30T04:00:21Z
1948,doc_1a4f,doc_1a4f_sent_02209,"When LSF_STRICT_RESREQ=Y in lsf.conf, LSF rejects resource requirement strings where an rusage section contains a non-
consumable resource.",LSF,27,lsf,reject,reject,resource requirement strings,4108,resource requirement string,openie_spacy,2026-01-30T04:00:21Z
1949,doc_1a4f,doc_1a4f_sent_02241,"type == IBMAIX4) || fs"" myjob
If swap space is equal to 0, the following means TRUE; if swap space is not equal to 0, it means FALSE:
bsub -R ""!swp"" myjob
Select hosts of the same type as the host submitting the job:
bsub -R ""type == local"" myjob
Select hosts that are not the same type as the host submitting the job:
bsub -R ""type != local"" myjob
bsub -R ""r15s < 1.0 || model ==local && swp <= 10"" myjob
Since && has a higher priority than ||, this example means:
r15s < 1.0 || (model == local && swp <=10)",the host,47,host,submit,submit,the job,17,job,openie_spacy,2026-01-30T04:00:21Z
1950,doc_1a4f,doc_1a4f_sent_02245,"If resource requirement checking detects syntax errors in the selection string, bsub returns an error message.",bsub,1331,bsub,return,return,an error message,53,error message,openie_spacy,2026-01-30T04:00:21Z
1951,doc_1a4f,doc_1a4f_sent_02257,"The values of r15s, r1m, and r15m used for sorting are
the normalized load indices that are returned by lsload -N.
The order string is used for host sorting and selection. The ordering begins with the rightmost index in the order string and proceeds from right to left.",r15,5885,r15,use for,use_for,sorting,7290,ordering section,openie_spacy,2026-01-30T04:00:21Z
1952,doc_1a4f,doc_1a4f_sent_02268,The syntax ! sorts the candidate hosts.,The syntax,6276,syntax,sort,sort,the candidate hosts,1781,candidate host,openie_spacy,2026-01-30T04:00:21Z
1953,doc_1a4f,doc_1a4f_sent_02301,"Submitted from hostA, CWD
 <home/admin/lsf/conf/lsbatch/LSF/configdir>;
Fri Jan 18 13:29:37: Started on <hostA>, Execution Home </home/lsfadmin>,
Execution CWD </home/admin/lsf/conf/lsbatch/LSF/configdir>;
Fri Jan 18 13:29:44: Done successfully. The CPU time used is 0.0 seconds.",Fri Jan,10158,fri jan,start on,start_on,hostA,891,hosta,openie_spacy,2026-01-30T04:00:21Z
1954,doc_1a4f,doc_1a4f_sent_02315,"Restriction:
Compound resource requirements do not support multiple -R options.",Compound resource requirements,1644,compound resource requirement,support,support,multiple -R options,7353,r option,openie_spacy,2026-01-30T04:00:21Z
1955,doc_1a4f,doc_1a4f_sent_02324,"""1,100"" -R ""rusage[swp=100,license=1]"" myjob
When slots on multiple hosts become available simultaneously, hosts with larger available memory get preference when the job adds slots.",the job,17,job,add,add,slots,8831,slot keyword,openie_spacy,2026-01-30T04:00:21Z
1956,doc_1a4f,doc_1a4f_sent_02340,"You can combine new batch built-in resources slots/maxslots with both reverse ordering and re-ordering to better ensure that large parallel jobs will
have a chance to run later (improved packing).",large parallel jobs,10182,large parallel job,have,have,a chance,10183,chance,openie_spacy,2026-01-30T04:00:21Z
1957,doc_1a4f,doc_1a4f_sent_02346,LSF rejects resource requirement strings where an rusage section contains a non-consumable resource.,LSF,27,lsf,reject,reject,resource requirement strings,4108,resource requirement string,openie_spacy,2026-01-30T04:00:21Z
1958,doc_1a4f,doc_1a4f_sent_02354,"When both the RES_REQ and RESRSV_LIMIT are set in lsb.queues for a consumable resource, the queue-level RES_REQ no longer acts as a hard
limit for the merged RES_REQ rusage values from the job and application levels.",RESRSV_LIMIT,10412,resrsv_limit,set in,set_in,lsb.queues,865,lsb queue,openie_spacy,2026-01-30T04:00:21Z
1959,doc_1a4f,doc_1a4f_sent_02400,"The resource
reservation method speciﬁed in the resource string overrides the global setting that is speciﬁed in the ReservationUsage section of the lsb.resources
ﬁle.","The resource
reservation method",7330,resource reservation method,override,override,the global setting,7333,global setting,openie_spacy,2026-01-30T04:00:21Z
1960,doc_1a4f,doc_1a4f_sent_02416,"rusage in application proﬁles
See Resource requirements for information about how resource requirements in application proﬁles are resolved with queue-level and job-level
resource requirements.",rusage,4079,rusage,see,see,Resource requirements,1688,resource requirement,openie_spacy,2026-01-30T04:00:21Z
1961,doc_1a4f,doc_1a4f_sent_02430,Restriction: Compound resource requirements do not support multiple -R options. Multi-phase rusage strings do not support multiple -R options.,Compound resource requirements,1644,compound resource requirement,support,support,multiple -R options,7353,r option,openie_spacy,2026-01-30T04:00:21Z
1962,doc_1a4f,doc_1a4f_sent_02437,Note: Alternative rusage strings cannot be submitted with compound resource requirements.,Alternative rusage strings,10223,alternative rusage string,submit with,submit_with,compound resource requirements,1644,compound resource requirement,openie_spacy,2026-01-30T04:00:21Z
1963,doc_1a4f,doc_1a4f_sent_02441,"Note:
Alternative rusage strings cannot be submitted with compound resource requirements.",Alternative rusage strings,10223,alternative rusage string,submit with,submit_with,compound resource requirements,1644,compound resource requirement,openie_spacy,2026-01-30T04:00:21Z
1964,doc_1a4f,doc_1a4f_sent_02442,"Non-batch environments
Resource reservation is only available for batch jobs. If you run jobs using only LSF Base, such as through lsrun, LIM uses resource usage to
determine the placement of jobs. Resource usage requests are used to temporarily increase the load so that a host is not overloaded. When LIM
makes a placement advice, external load indices are not considered in the resource usage string. In this case, the syntax of the resource usage string
is
res[=value]:res[=value]: ... :res[=value]
res is one of the resources whose value is returned by the lsload command.",LIM,215,lim,use,use,resource usage,4755,resource usage,openie_spacy,2026-01-30T04:00:21Z
1965,doc_1a4f,doc_1a4f_sent_02442,"Non-batch environments
Resource reservation is only available for batch jobs. If you run jobs using only LSF Base, such as through lsrun, LIM uses resource usage to
determine the placement of jobs. Resource usage requests are used to temporarily increase the load so that a host is not overloaded. When LIM
makes a placement advice, external load indices are not considered in the resource usage string. In this case, the syntax of the resource usage string
is
res[=value]:res[=value]: ... :res[=value]
res is one of the resources whose value is returned by the lsload command.",external load indices,8085,external load index,consider in,consider_in,the resource usage string,10203,resource usage string,openie_spacy,2026-01-30T04:00:21Z
