canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,representative_original,original_terms_json,generic_score,is_generic,generic_reasons_json,freq_total,freq_docs,created_at,updated_at
7337,per_host method parameter,,[],[],[7337],PER_HOST METHOD parameter,"[""PER_HOST METHOD parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7338,per_task method parameter,,[],[],[7338],PER_TASK METHOD parameter,"[""PER_TASK METHOD parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7339,basic syntax,,[],[],[7339],Basic syntax,"[""Basic syntax""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7342,numx number slot,,"[""numx number slots""]",[],[7342],numx number slots,"[""numx number slots""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7343,static string,,[],[],[7343],static string,"[""static string""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7345,equal value res,,"[""equal values res""]",[],[7345],equal values res,"[""equal values res""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7346,global requirement,,[],[],[7346],global requirement,"[""global requirement""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7348,arbitrary nesting bracket,,"[""Arbitrary nesting brackets""]",[],[7348],Arbitrary nesting brackets,"[""Arbitrary nesting brackets""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7350,other_bsub_option,,"[""other_bsub_options""]",[],[7350],other_bsub_options,"[""other_bsub_options""]",0.0,0,[],2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7353,r option,,"[""multiple -R options""]",[],[7353],multiple -R options,"[""multiple -R options""]",4.0,1,"[""headword='option' is generic-ish"", ""no domain anchor in variants""]",10,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7354,compute unit cu,,[],[],[7354],compute unit cu,"[""compute unit cu""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7355,balance excl,,[],[],[7355],balance excl,"[""balance excl""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7356,cu keyword,,"[""cu keywords""]",[],[7356],cu keywords,"[""cu keywords""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7357,term compound,,[],[],[7357],term compound,"[""term compound""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7358,slot early term,,"[""slots earlier terms""]",[],[7358],slots earlier terms,"[""slots earlier terms""]",2.0,0,"[""no domain anchor in variants""]",5,4,2026-01-29T16:31:24,2026-01-29T16:31:24
7359,slot subsequent term,,"[""slots subsequent terms""]",[],[7359],slots subsequent terms,"[""slots subsequent terms""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7360,combination,,"[""combinations""]",[],[7360],combinations,"[""combinations""]",2.0,0,"[""no domain anchor in variants""]",8,5,2026-01-29T16:31:24,2026-01-29T16:31:24
7361,resource requirement term,,[],[],[7361],resource requirement term,"[""resource requirement term""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7363,final resource requirement,,[],[],[7363],final resource requirement,"[""final resource requirement""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7364,keyword option,,"[""keywords options""]",[],[7364],keywords options,"[""keywords options""]",4.0,1,"[""headword='option' is generic-ish"", ""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
7365,gpu special connection,,"[""GPUs special connections""]",[],[7365],GPUs special connections,"[""GPUs special connections""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
7366,device requirement,,"[""device requirements""]",[],[7366],device requirements,"[""device requirements""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
7367,parameter lsf,,[],[],[7367],parameter LSF,"[""parameter LSF""]",0.0,0,[],13,5,2026-01-29T16:31:24,2026-01-29T16:31:24
7368,lsb_gpu_req,config,[],"[""LSB_GPU_REQ""]",[7368],LSB_GPU_REQ,"[""LSB_GPU_REQ""]",0.0,0,[],10,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7370,gb memory,,[],[],[7370],GB memory,"[""GB memory""]",2.0,0,"[""no domain anchor in variants""]",15,9,2026-01-29T16:31:24,2026-01-29T16:31:24
7371,ability,,[],[],[7371],ability,"[""ability""]",2.0,0,"[""no domain anchor in variants""]",9,7,2026-01-29T16:31:24,2026-01-29T16:31:24
7372,separate resource,,[],[],[7372],separate resource,"[""separate resource""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7373,parameter bsub r,,"[""parameter bsub -R""]",[],[7373],parameter bsub -R,"[""parameter bsub -R""]",0.0,0,[],2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7375,tssub command,,[],[],[7375],tssub command,"[""tssub command""]",2.0,0,"[""no domain anchor in variants""]",10,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7376,host hpc integration,,"[""Hosts HPC integrations""]",[],[7376],Hosts HPC integrations,"[""Hosts HPC integrations""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7377,toplib,,[],[],[7377],toplib,"[""toplib""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7378,balance excl keyword,,"[""balance excl keywords""]",[],[7378],balance excl keywords,"[""balance excl keywords""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7379,d delay time,,[],[],[7379],D delay time,"[""D delay time""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7380,original submission time,,[],[],[7380],original submission time,"[""original submission time""]",2.0,0,"[""no domain anchor in variants""]",4,4,2026-01-29T16:31:24,2026-01-29T16:31:24
7383,alternative resource,,"[""alternative resources""]",[],[7383],alternative resources,"[""alternative resources""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7388,delay,,"[""-delay"", ""default delay""]",[],"[7388, 7940, 8143]",delay,"[""-delay"", ""default delay"", ""delay""]",2.0,0,"[""no domain anchor in variants""]",15,6,2026-01-29T16:31:24,2026-01-29T16:31:24
7393,mail message,,[],[],[7393],mail message,"[""mail message""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7394,host failure,,[],[],[7394],host failure,"[""host failure""]",2.0,0,"[""no domain anchor in variants""]",5,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7396,lsb application lsb queue file,,"[""lsb.applications lsb.queues files""]",[],[7396],lsb.applications lsb.queues files,"[""lsb.applications lsb.queues files""]",4.0,1,"[""headword='file' is generic-ish"", ""no domain anchor in variants""]",10,4,2026-01-29T16:31:24,2026-01-29T16:31:24
7397,cluster wide project,,[],[],[7397],cluster wide project,"[""cluster wide project""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7400,bmod rn,,"[""bmod -rn""]",[],[7400],bmod -rn,"[""bmod -rn""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7401,resize_notification_cmd,,[],[],[7401],resize_notification_cmd,"[""resize_notification_cmd""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7402,maximum length notification,,[],[],[7402],maximum length notification,"[""maximum length notification""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7407,argument forwarded cluster,,[],[],[7407],argument forwarded cluster,"[""argument forwarded cluster""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7408,forwarded cluster,,[],[],[7408],forwarded cluster,"[""forwarded cluster""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7409,submission execution cluster,,"[""submission execution clusters""]",[],[7409],submission execution clusters,"[""submission execution clusters""]",2.0,0,"[""no domain anchor in variants""]",5,5,2026-01-29T16:31:24,2026-01-29T16:31:24
7416,optimum number,,[],[],[7416],optimum number,"[""optimum number""]",4.0,1,"[""headword='number' is generic-ish"", ""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7417,unix command,,[],[],[7417],UNIX command,"[""UNIX command""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7419,smt,,"[""-smt""]",[],"[7419, 7422]",smt,"[""-smt"", ""smt""]",2.0,0,"[""no domain anchor in variants""]",31,5,2026-01-29T16:31:24,2026-01-29T16:31:24
7420,option effect smt,,[],[],[7420],option effect smt,"[""option effect smt""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7421,csm_valid_smt parameter,,[],[],[7421],CSM_VALID_SMT parameter,"[""CSM_VALID_SMT parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7423,max_user_priority parameter,,[],[],[7423],MAX_USER_PRIORITY parameter,"[""MAX_USER_PRIORITY parameter""]",4.0,1,"[""headword='parameter' is generic-ish"", ""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7424,priority max_user_priority,,"[""priorities MAX_USER_PRIORITY""]",[],[7424],priorities MAX_USER_PRIORITY,"[""priorities MAX_USER_PRIORITY""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7425,priority job queue,,"[""priority jobs queue""]",[],[7425],priority jobs queue,"[""priority jobs queue""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7426,job eligibility dispatch,,[],[],[7426],job eligibility dispatch,"[""job eligibility dispatch""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7427,priority job,,"[""priority jobs""]",[],[7427],priority jobs,"[""priority jobs""]",2.0,0,"[""no domain anchor in variants""]",16,6,2026-01-29T16:31:24,2026-01-29T16:31:24
7429,standard job prioritization,,[],[],[7429],standard job prioritization,"[""standard job prioritization""]",2.0,0,"[""no domain anchor in variants""]",4,4,2026-01-29T16:31:24,2026-01-29T16:31:24
7430,policy lsf,,"[""policies LSF""]",[],[7430],policies LSF,"[""policies LSF""]",0.0,0,[],6,5,2026-01-29T16:31:24,2026-01-29T16:31:24
7431,job dispatch order,,[],[],[7431],job dispatch order,"[""job dispatch order""]",2.0,0,"[""no domain anchor in variants""]",18,4,2026-01-29T16:31:24,2026-01-29T16:31:24
7432,user priority,,[],[],[7432],user priority,"[""user priority""]",2.0,0,"[""no domain anchor in variants""]",29,5,2026-01-29T16:31:24,2026-01-29T16:31:24
7433,specifie minimum,,"[""Specifies minimum""]",[],[7433],Specifies minimum,"[""Specifies minimum""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7435,bbq myjob,,[],[],[7435],bbq myjob,"[""bbq myjob""]",2.0,0,"[""no domain anchor in variants""]",5,4,2026-01-29T16:31:24,2026-01-29T16:31:24
7436,bsub step_cgroup y,,"[""bsub -step_cgroup y""]",[],[7436],bsub -step_cgroup y,"[""bsub -step_cgroup y""]",0.0,0,[],2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7437,job sigint,,[],[],[7437],job SIGINT,"[""job SIGINT""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7438,sigterm sigkill,,[],[],[7438],SIGTERM SIGKILL,"[""SIGTERM SIGKILL""]",2.0,0,"[""no domain anchor in variants""]",4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7439,unix job,,[],[],[7439],UNIX job,"[""UNIX job""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
7440,sigusr2 signal,,[],[],[7440],SIGUSR2 signal,"[""SIGUSR2 signal""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7441,window job,,"[""Windows job""]",[],[7441],Windows job,"[""Windows job""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7442,bkill default action,,[],[],[7442],bkill default action,"[""bkill default action""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
7446,host reservation,,"[""hosts reservation""]",[],[7446],hosts reservation,"[""hosts reservation""]",2.0,0,"[""no domain anchor in variants""]",8,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7447,host list host,,"[""hosts list hosts""]",[],[7447],hosts list hosts,"[""hosts list hosts""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7448,original reservation,,[],[],[7448],original reservation,"[""original reservation""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7449,type lsf,,[],[],[7449],type LSF,"[""type LSF""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
7461,cpu time millisecond,,"[""CPU time milliseconds""]",[],[7461],CPU time milliseconds,"[""CPU time milliseconds""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7463,data size,,[],[],[7463],Data size,"[""Data size""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7468,thread limit,,"[""default thread limit""]",[],"[7468, 10665]",Thread limit,"[""Thread limit"", ""default thread limit""]",2.0,0,"[""no domain anchor in variants""]",11,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7469,bsub w,,"[""bsub -W""]",[],"[7469, 10615]",bsub W,"[""bsub -W"", ""bsub W""]",0.0,0,[],20,6,2026-01-29T16:31:24,2026-01-29T16:31:24
7473,parameter lsb application,,"[""parameter lsb.applications""]",[],[7473],parameter lsb.applications,"[""parameter lsb.applications""]",2.0,0,"[""no domain anchor in variants""]",8,5,2026-01-29T16:31:24,2026-01-29T16:31:24
7474,host cpu factor,,[],[],[7474],host CPU factor,"[""host CPU factor""]",2.0,0,"[""no domain anchor in variants""]",13,5,2026-01-29T16:31:24,2026-01-29T16:31:24
7475,cluster level default_host_spec,,[],[],[7475],cluster level DEFAULT_HOST_SPEC,"[""cluster level DEFAULT_HOST_SPEC""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7476,job termination time,,[],[],[7476],job termination time,"[""job termination time""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7477,option lsf,,[],[],[7477],option LSF,"[""option LSF""]",0.0,0,[],4,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7480,runtime estimate user,,"[""runtime estimate users""]",[],[7480],runtime estimate users,"[""runtime estimate users""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7481,job_runlimit_ratio,config,[],"[""JOB_RUNLIMIT_RATIO""]",[7481],JOB_RUNLIMIT_RATIO,"[""JOB_RUNLIMIT_RATIO""]",0.0,0,[],4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7482,runtime estimate,,[],[],[7482],runtime estimate,"[""runtime estimate""]",2.0,0,"[""no domain anchor in variants""]",13,6,2026-01-29T16:31:24,2026-01-29T16:31:24
7483,application profile lsb application,,"[""application profile lsb.applications""]",[],[7483],application profile lsb.applications,"[""application profile lsb.applications""]",2.0,0,"[""no domain anchor in variants""]",4,4,2026-01-29T16:31:24,2026-01-29T16:31:24
7485,logical operator,,"[""logical operators""]",[],[7485],logical operators,"[""logical operators""]",2.0,0,"[""no domain anchor in variants""]",9,6,2026-01-29T16:31:24,2026-01-29T16:31:24
7486,double quote,,"[""double quotes""]",[],[7486],double quotes,"[""double quotes""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7487,item job,,"[""items job""]",[],[7487],items job,"[""items job""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7488,dependency condition job,,"[""dependency conditions job""]",[],[7488],dependency conditions job,"[""dependency conditions job""]",2.0,0,"[""no domain anchor in variants""]",7,4,2026-01-29T16:31:24,2026-01-29T16:31:24
7489,dependency condition,,[],[],[7489],dependency condition,"[""dependency condition""]",2.0,0,"[""no domain anchor in variants""]",16,5,2026-01-29T16:31:24,2026-01-29T16:31:24
7490,job_dep_last_sub lsb.param,,"[""JOB_DEP_LAST_SUB lsb.params""]",[],[7490],JOB_DEP_LAST_SUB lsb.params,"[""JOB_DEP_LAST_SUB lsb.params""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7491,test job,,[],[],[7491],test job,"[""test job""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7492,double quote job,,"[""double quotes job""]",[],[7492],double quotes job,"[""double quotes job""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7494,joba job,,[],[],[7494],jobA job,"[""jobA job""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7499,relational operator,,"[""relational operators""]",[],[7499],relational operators,"[""relational operators""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7502,job state exit,,[],[],[7502],job state EXIT,"[""job state EXIT""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7503,comparison test,,[],[],[7503],comparison test,"[""comparison test""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7504,status_text,,[],[],[7504],status_text,"[""status_text""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7506,ususp ssusp exit,,[],[],[7506],USUSP SSUSP EXIT,"[""USUSP SSUSP EXIT""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7508,warning action,,[],[],[7508],warning action,"[""warning action""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7509,job_warning_action queue,,[],[],[7509],JOB_WARNING_ACTION queue,"[""JOB_WARNING_ACTION queue""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7511,minute job,,"[""minutes job""]",[],[7511],minutes job,"[""minutes job""]",2.0,0,"[""no domain anchor in variants""]",7,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7512,warning time,,[],[],[7512],warning time,"[""warning time""]",2.0,0,"[""no domain anchor in variants""]",3,3,2026-01-29T16:31:24,2026-01-29T16:31:24
7513,job_action_warning_time queue,,[],[],[7513],JOB_ACTION_WARNING_TIME queue,"[""JOB_ACTION_WARNING_TIME queue""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
7514,job_action_warning_time,config,[],"[""JOB_ACTION_WARNING_TIME""]",[7514],JOB_ACTION_WARNING_TIME,"[""JOB_ACTION_WARNING_TIME""]",0.0,0,[],3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
